
2026-09-22 05:26:25 INFO  [run_daily] ========================================
2026-09-22 05:26:26 INFO  [run_daily] KOSHVANI JOB STARTED
2026-09-22 05:26:26 INFO  [run_daily] execution_id=20260922-052625-18432a log=logs/daily-2026-09-22-052625.log
2026-09-22 05:26:26 INFO  [run_daily] host: Linux 5.15.178-android13-8-g8805f47e70a8-ab36 | Python 3.14.6 | git version 2.55.0
2026-09-22 05:26:26 INFO  [run_daily] repo: branch=main HEAD=f95f210 dir=/data/data/com.termux/files/home/koshvani-dashboard
2026-09-22 05:26:26 INFO  [run_daily] ========================================

2026-09-22 05:26:26 INFO  [run_daily] [1/6] Checking Git status...
?? logs/daily-2026-09-22-052625.log

2026-09-22 05:26:26 INFO  [run_daily] [2/6] Pulling latest code from GitHub...
2026-09-22 05:26:26 INFO  [run_daily] GIT pull --rebase: START
From https://github.com/abhi24me/koshvani-dashboard
 * branch            main       -> FETCH_HEAD
Already up to date.
2026-09-22 05:26:27 INFO  [run_daily] GIT pull --rebase: END exit_code=0 elapsed=1s
2026-09-22 05:26:27 INFO  [run_daily] Git pull successful.

2026-09-22 05:26:27 INFO  [run_daily] [3/6] Starting Koshvani scraper...
2026-09-22 05:26:28.888 INFO  [MainThread] ==================================================
2026-09-22 05:26:28.896 INFO  [MainThread] KOSHVANI CRAWLER START
2026-09-22 05:26:55.079 INFO  [worker_2] [05/24 2401001030500] HTTP GET main page (KoshvaniStatic.aspx) END status=200 bytes=32533 elapsed=1.13s
2026-09-22 05:26:55.129 INFO  [worker_2] [05/24 2401001030500] HTTP GET grant list (ExpGrant.aspx) START
2026-09-22 05:26:55.939 INFO  [worker_3] [06/24 2401001030600] HTTP GET main page (KoshvaniStatic.aspx) END status=200 bytes=32533 elapsed=0.93s
2026-09-22 05:26:55.998 INFO  [worker_3] [06/24 2401001030600] HTTP GET grant list (ExpGrant.aspx) START
2026-09-22 05:26:56.058 INFO  [worker_2] [05/24 2401001030500] HTTP GET grant list (ExpGrant.aspx) END status=200 bytes=112782 elapsed=0.93s
2026-09-22 05:26:56.316 INFO  [worker_2] [05/24 2401001030500] HTTP GET scheme list (Extra_plnDept.aspx) START
2026-09-22 05:26:56.322 INFO  [worker_3] [06/24 2401001030600] HTTP GET grant list (ExpGrant.aspx) END status=200 bytes=112782 elapsed=0.32s
2026-09-22 05:26:56.593 INFO  [worker_3] [06/24 2401001030600] HTTP GET scheme list (Extra_plnDept.aspx) START
2026-09-22 05:26:56.832 INFO  [worker_1] [02/24 2401001020103] HTTP GET scheme report (Extra_plnDept.aspx) END status=200 bytes=170740 elapsed=5.75s redirects=1 final=ExpTreas.aspx
2026-09-22 05:26:57.356 INFO  [worker_1] [02/24 2401001020103] PARSE report table: columns=9 district_rows=2 fin_year=2026-2027 months={'prev_month': 'August', 'current_month': 'September'}
